date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:12:03	66127/66127	------	200	untouched ('OK')	text/html	etag:W/%22f55046c699a73c3635da4c51362ae49d%22	https://ecom-html.vercel.app/demo/blog.html	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/blog.html	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	75987/75987	------	200	untouched ('OK')	text/html	etag:W/%223fcea92a3f9028d8eabcf741a7509187%22	https://ecom-html.vercel.app/demo/blog-2.html	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/blog-2.html	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	63231/63231	------	200	untouched ('OK')	text/html	etag:W/%22fd6653d9b8fd4d3f4976d0d9bd915081%22	https://ecom-html.vercel.app/demo/blog-list.html	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/blog-list.html	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	57602/57602	------	200	untouched ('OK')	text/html	etag:W/%22bd6c3444b387701126b05c8a9738410b%22	https://ecom-html.vercel.app/demo/blog-big.html	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/blog-big.html	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	75071/75071	------	200	untouched ('OK')	text/html	etag:W/%2219835ef36b84e640591c74346bbcecf1%22	https://ecom-html.vercel.app/demo/blog-single.html	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/blog-single.html	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	75441/75441	------	200	untouched ('OK')	text/html	etag:W/%225f941c6416ba10bd712219f43390dd01%22	https://ecom-html.vercel.app/demo/blog-single-2.html	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/blog-single-2.html	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	64379/64379	------	200	untouched ('OK')	text/html	etag:W/%222dcb918d69b7f578c93722fda07e2780%22	https://ecom-html.vercel.app/demo/blog-single-3.html	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/blog-single-3.html	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	101915/101915	------	200	untouched ('OK')	text/html	etag:W/%2274b83c139e8ff1591dff314c85b93685%22	https://ecom-html.vercel.app/demo/page-account.html	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/page-account.html	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	48734/48734	------	200	untouched ('')	image/png	etag:%221e59f3a60b059b50586159e9b3a362c9%22	https://ecom-html.vercel.app/demo/assets/imgs/page/homepage1/imgsp5.png	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/page/homepage1/imgsp5.png	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	30656/30656	------	200	untouched ('')	image/png	etag:%22e96a4684d3e961bf20a5b47f5bd55b54%22	https://ecom-html.vercel.app/demo/assets/imgs/page/homepage1/imgsp4.png	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/page/homepage1/imgsp4.png	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	7353/7353	------	200	untouched ('')	image/png	etag:%221ec1823b975a134c8c2f84eea82313b2%22	https://ecom-html.vercel.app/demo/assets/imgs/template/ava_1.png	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/template/ava_1.png	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	648/648	------	200	untouched ('OK')	image/svg+xml	etag:%22976d7de026979ec4c8313e5454b6fa4f%22	https://ecom-html.vercel.app/demo/assets/imgs/template/monitor.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/template/monitor.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	595/595	------	200	untouched ('OK')	image/svg+xml	etag:%22a33ac2c510c738fcf2cfd97dedae6a08%22	https://ecom-html.vercel.app/demo/assets/imgs/template/mobile.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/template/mobile.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	1911/1911	------	200	untouched ('OK')	image/svg+xml	etag:W/%2233bf08192cafc80343e80e572cba5132%22	https://ecom-html.vercel.app/demo/assets/imgs/template/game.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/template/game.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	1021/1021	------	200	untouched ('OK')	image/svg+xml	etag:W/%2243a929080aadaf770d1a7504e7c96df8%22	https://ecom-html.vercel.app/demo/assets/imgs/template/clock.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/template/clock.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	541/541	------	200	untouched ('OK')	image/svg+xml	etag:%2214cd254d9fd8760da0dbe858ea5bc5c5%22	https://ecom-html.vercel.app/demo/assets/imgs/template/airpod.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/template/airpod.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	1949/1949	------	200	untouched ('OK')	image/svg+xml	etag:W/%22d40c9685c4d1fda81051a2b03206d01e%22	https://ecom-html.vercel.app/demo/assets/imgs/template/airpods.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/template/airpods.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	646/646	------	200	untouched ('OK')	image/svg+xml	etag:%223ecf39a35f67d27927ef078cda7be463%22	https://ecom-html.vercel.app/demo/assets/imgs/template/mouse.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/template/mouse.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	1578/1578	------	200	untouched ('OK')	image/svg+xml	etag:W/%22a50ff03f32b6b1e606c5ddc73305339a%22	https://ecom-html.vercel.app/demo/assets/imgs/template/music-play.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/template/music-play.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	1068/1068	------	200	untouched ('OK')	image/svg+xml	etag:W/%2277c2894551160cb6c4164f9b53ec496e%22	https://ecom-html.vercel.app/demo/assets/imgs/template/bluetooth.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/template/bluetooth.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	849/849	------	200	untouched ('OK')	image/svg+xml	etag:%2291d4e6538d04b1d5ae79e093a8bf40d8%22	https://ecom-html.vercel.app/demo/assets/imgs/template/clound.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/template/clound.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	622/622	------	200	untouched ('OK')	image/svg+xml	etag:%22f171f2f6fcb44d53db986de5a731ef8e%22	https://ecom-html.vercel.app/demo/assets/imgs/template/electricity.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/template/electricity.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	2725/2725	------	200	untouched ('OK')	image/svg+xml	etag:W/%220b1925720c28c8b5ea00f27e0f1ce5a2%22	https://ecom-html.vercel.app/demo/assets/imgs/template/cpu.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/template/cpu.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	1673/1673	------	200	untouched ('OK')	image/svg+xml	etag:W/%22f5c0d1b9c85eac1bc1841741c8144feb%22	https://ecom-html.vercel.app/demo/assets/imgs/template/devices.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/template/devices.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	1532/1532	------	200	untouched ('OK')	image/svg+xml	etag:W/%222dd832a32175c55ed11d0f7d4dd39a16%22	https://ecom-html.vercel.app/demo/assets/imgs/template/driver.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/template/driver.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	543/543	------	200	untouched ('OK')	image/svg+xml	etag:%2216d490811ec397046c5eb963e6f38c0e%22	https://ecom-html.vercel.app/demo/assets/imgs/template/lamp.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/template/lamp.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	83856/83856	------	200	untouched ('')	image/png	etag:%2292e690cc0ece8f686100db14981e003d%22	https://ecom-html.vercel.app/demo/assets/imgs/page/homepage1/banner.png	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/page/homepage1/banner.png	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	401309/401309	------	200	untouched ('')	image/png	etag:%22cd122d97ff254007aebd369ba125dfd8%22	https://ecom-html.vercel.app/demo/assets/imgs/page/homepage1/banner-hero-2.png	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/page/homepage1/banner-hero-2.png	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	542452/542452	------	200	untouched ('')	image/png	etag:%22152d1b3f92e8de28e0e839799fed9e0b%22	https://ecom-html.vercel.app/demo/assets/imgs/page/homepage1/banner-hero-3.png	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/page/homepage1/banner-hero-3.png	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	4616/4616	------	200	untouched ('OK')	image/svg+xml	etag:W/%22bd00eed63219f4d24343b6ccfaf6a32f%22	https://ecom-html.vercel.app/demo/assets/imgs/slider/logo/acer.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/slider/logo/acer.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	2279/2279	------	200	untouched ('OK')	image/svg+xml	etag:W/%22e9fc7ac7439772d7dbfde48aecc5bd32%22	https://ecom-html.vercel.app/demo/assets/imgs/slider/logo/nokia.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/slider/logo/nokia.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	3646/3646	------	200	untouched ('OK')	image/svg+xml	etag:W/%2292eff74621d1c1afe351e6080da5cf1e%22	https://ecom-html.vercel.app/demo/assets/imgs/slider/logo/assus.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/slider/logo/assus.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	7364/7364	------	200	untouched ('OK')	image/svg+xml	etag:W/%22b3d9eeb01a842ae53d3016c571703570%22	https://ecom-html.vercel.app/demo/assets/imgs/slider/logo/casio.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/slider/logo/casio.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	156/156	------	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Aug%202025%2013:01:53%20GMT	https://ecom-html.vercel.app/demo/assets/imgs/page/homepage1/imgsp8.png	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/page/homepage1/imgsp8.d6.delayed	(from https://ecom-html.vercel.app/demo/index-3.html)
20:12:03	1494/1494	------	200	untouched ('OK')	image/svg+xml	etag:W/%2225686b807e3f4a66efad7adbb0ef57f1%22	https://ecom-html.vercel.app/demo/assets/imgs/slider/logo/dell.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/slider/logo/dell.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	6237/6237	------	200	untouched ('OK')	image/svg+xml	etag:W/%221a53ef81492bf862ecf0a638ada7571e%22	https://ecom-html.vercel.app/demo/assets/imgs/slider/logo/panasonic.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/slider/logo/panasonic.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	2807/2807	------	200	untouched ('OK')	image/svg+xml	etag:W/%22f5f37665733619bce987c7e8759973c4%22	https://ecom-html.vercel.app/demo/assets/imgs/slider/logo/vaio.svg	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/slider/logo/vaio.svg	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	17959/17959	------	200	untouched ('')	image/png	etag:%22c178898611d67980a2b5311e479c5c2f%22	https://ecom-html.vercel.app/demo/assets/imgs/page/homepage1/smartphone.png	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/page/homepage1/smartphone.png	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	20106/20106	------	200	untouched ('')	image/png	etag:%2206859ca7ce4783aa9b9c25c6cb9c8114%22	https://ecom-html.vercel.app/demo/assets/imgs/page/homepage1/television.png	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/page/homepage1/television.png	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	20739/20739	------	200	untouched ('')	image/png	etag:%22edffd80b2d5091cd8ee599687616dddd%22	https://ecom-html.vercel.app/demo/assets/imgs/page/homepage1/computer.png	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/page/homepage1/computer.png	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	10344/10344	------	200	untouched ('')	image/png	etag:%22f65b196e74c9f236a07763401a404bab%22	https://ecom-html.vercel.app/demo/assets/imgs/page/homepage1/electric.png	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/page/homepage1/electric.png	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	20910/20910	------	200	untouched ('')	image/png	etag:%22ffa76ce1f18d606e763cfa31ced37aab%22	https://ecom-html.vercel.app/demo/assets/imgs/page/homepage1/laptop.png	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/page/homepage1/laptop.png	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	18122/18122	------	200	untouched ('')	image/png	etag:%22e5063f943ecd0e6df307dbbb47a62b7c%22	https://ecom-html.vercel.app/demo/assets/imgs/page/homepage1/smartwatches.png	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/page/homepage1/smartwatches.png	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	12706/12706	------	200	untouched ('')	image/png	etag:%226869bfce753657b1502383a743afb504%22	https://ecom-html.vercel.app/demo/assets/imgs/page/homepage1/gaming.png	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/page/homepage1/gaming.png	(from https://ecom-html.vercel.app/demo/index.html)
20:12:03	11423/11423	------	200	untouched ('')	image/png	etag:%220ed3743b49364669806af294638207e5%22	https://ecom-html.vercel.app/demo/assets/imgs/page/homepage1/outdoor.png	D:/xampp/htdocs/Temp7/ecom-html.vercel.app/demo/assets/imgs/page/homepage1/outdoor.png	(from https://ecom-html.vercel.app/demo/index.html)
